"lon","lat","chl"
59.5824175824176,44.0549450549451,9.3325430079699
59.6703296703297,44.0549450549451,9.3325430079699
59.054945054945,44.1428571428571,3.1988951096914
59.1428571428571,44.1428571428571,11.8850222743702
59.2307692307692,44.1428571428571,3.4276778654645
59.3186813186813,44.1428571428571,11.8850222743702
59.4065934065934,44.1428571428571,11.8850222743702
59.4945054945055,44.1428571428571,9.66050878989813
59.5824175824176,44.1428571428571,9.3325430079699
59.6703296703297,44.1428571428571,9.3325430079699
59.7582417582418,44.1428571428571,9.01571137605957
59.8461538461538,44.1428571428571,12.7350308101666
59.9340659340659,44.1428571428571,8.7096358995608
60.021978021978,44.1428571428571,8.12830516164099
60.1098901098901,44.1428571428571,8.12830516164099
58.4395604395604,44.2307692307692,3.67282300498085
58.5274725274725,44.2307692307692,3.67282300498085
59.054945054945,44.2307692307692,3.1988951096914
59.1428571428571,44.2307692307692,11.8850222743702
59.2307692307692,44.2307692307692,3.4276778654645
59.3186813186813,44.2307692307692,11.8850222743702
59.4065934065934,44.2307692307692,11.8850222743702
59.4945054945055,44.2307692307692,9.66050878989813
59.5824175824176,44.2307692307692,9.3325430079699
59.6703296703297,44.2307692307692,9.3325430079699
59.7582417582418,44.2307692307692,9.01571137605957
59.8461538461538,44.2307692307692,12.7350308101666
59.9340659340659,44.2307692307692,8.7096358995608
60.021978021978,44.2307692307692,8.12830516164099
60.1098901098901,44.2307692307692,8.12830516164099
60.1978021978022,44.2307692307692,8.12830516164099
60.2857142857143,44.2307692307692,8.12830516164099
58.2637362637363,44.3186813186813,5.55904257270403
58.3516483516484,44.3186813186813,5.55904257270403
58.4395604395604,44.3186813186813,3.67282300498085
58.5274725274725,44.3186813186813,3.67282300498085
58.6153846153846,44.3186813186813,4.51855944374922
58.7032967032967,44.3186813186813,4.51855944374922
58.7912087912088,44.3186813186813,4.51855944374922
58.967032967033,44.3186813186813,13.1825673855641
59.054945054945,44.3186813186813,11.8850222743702
59.1428571428571,44.3186813186813,11.8850222743702
59.2307692307692,44.3186813186813,3.09029543251359
59.3186813186813,44.3186813186813,11.8850222743702
59.4065934065934,44.3186813186813,11.8850222743702
59.4945054945055,44.3186813186813,11.091748152624
59.5824175824176,44.3186813186813,9.3325430079699
59.6703296703297,44.3186813186813,9.3325430079699
59.7582417582418,44.3186813186813,9.66050878989813
59.8461538461538,44.3186813186813,12.7350308101666
59.9340659340659,44.3186813186813,8.7096358995608
60.021978021978,44.3186813186813,8.12830516164099
60.1098901098901,44.3186813186813,8.12830516164099
60.1978021978022,44.3186813186813,8.12830516164099
60.2857142857143,44.3186813186813,8.12830516164099
58.1758241758242,44.4065934065934,3.4276778654645
58.2637362637363,44.4065934065934,5.55904257270403
58.3516483516484,44.4065934065934,5.55904257270403
58.4395604395604,44.4065934065934,3.67282300498085
58.5274725274725,44.4065934065934,4.51855944374922
58.6153846153846,44.4065934065934,4.51855944374922
58.7032967032967,44.4065934065934,4.51855944374922
58.7912087912088,44.4065934065934,4.51855944374922
58.967032967033,44.4065934065934,13.1825673855641
59.054945054945,44.4065934065934,11.8850222743702
59.1428571428571,44.4065934065934,11.8850222743702
59.2307692307692,44.4065934065934,11.8850222743702
59.3186813186813,44.4065934065934,11.8850222743702
59.4065934065934,44.4065934065934,11.8850222743702
59.4945054945055,44.4065934065934,13.1825673855641
59.5824175824176,44.4065934065934,15.1356124843621
59.6703296703297,44.4065934065934,14.6217717445672
59.7582417582418,44.4065934065934,7.58577575029184
59.8461538461538,44.4065934065934,7.58577575029184
59.9340659340659,44.4065934065934,7.85235634610072
60.021978021978,44.4065934065934,7.85235634610072
60.1098901098901,44.4065934065934,7.85235634610072
60.1978021978022,44.4065934065934,8.12830516164099
60.2857142857143,44.4065934065934,8.12830516164099
60.3736263736264,44.4065934065934,8.12830516164099
58.1758241758242,44.4945054945055,3.4276778654645
58.2637362637363,44.4945054945055,3.54813389233575
58.3516483516484,44.4945054945055,3.80189396320561
58.4395604395604,44.4945054945055,3.80189396320561
58.5274725274725,44.4945054945055,4.21696503428582
58.6153846153846,44.4945054945055,4.07380277804113
58.7032967032967,44.4945054945055,4.07380277804113
58.967032967033,44.4945054945055,11.8850222743702
59.054945054945,44.4945054945055,11.8850222743702
59.1428571428571,44.4945054945055,11.8850222743702
59.2307692307692,44.4945054945055,11.8850222743702
59.3186813186813,44.4945054945055,10
59.4065934065934,44.4945054945055,17.9887091512879
59.4945054945055,44.4945054945055,17.9887091512879
59.5824175824176,44.4945054945055,17.9887091512879
59.6703296703297,44.4945054945055,12.3026877081238
59.7582417582418,44.4945054945055,8.12830516164099
59.8461538461538,44.4945054945055,7.07945784384138
59.9340659340659,44.4945054945055,7.07945784384138
60.021978021978,44.4945054945055,5.75439937337157
60.1098901098901,44.4945054945055,5.75439937337157
60.1978021978022,44.4945054945055,8.41395141645195
60.2857142857143,44.4945054945055,8.41395141645195
60.3736263736264,44.4945054945055,8.41395141645195
60.4615384615385,44.4945054945055,6.83911647281429
58.1758241758242,44.5824175824176,3.09029543251359
58.2637362637363,44.5824175824176,3.09029543251359
58.3516483516484,44.5824175824176,3.1988951096914
58.4395604395604,44.5824175824176,4.07380277804113
58.5274725274725,44.5824175824176,4.07380277804113
58.6153846153846,44.5824175824176,4.07380277804113
58.7032967032967,44.5824175824176,4.07380277804113
58.967032967033,44.5824175824176,NA
59.054945054945,44.5824175824176,14.6217717445672
59.1428571428571,44.5824175824176,14.6217717445672
59.2307692307692,44.5824175824176,7.07945784384138
59.3186813186813,44.5824175824176,7.07945784384138
59.4065934065934,44.5824175824176,12.3026877081238
59.4945054945055,44.5824175824176,17.3780082874937
59.5824175824176,44.5824175824176,14.1253754462275
59.6703296703297,44.5824175824176,14.1253754462275
59.7582417582418,44.5824175824176,10.7151930523761
59.8461538461538,44.5824175824176,9.3325430079699
59.9340659340659,44.5824175824176,7.32824533138904
60.021978021978,44.5824175824176,7.32824533138904
60.1098901098901,44.5824175824176,6.83911647281429
60.1978021978022,44.5824175824176,8.41395141645195
60.2857142857143,44.5824175824176,7.58577575029184
60.3736263736264,44.5824175824176,6.83911647281429
60.4615384615385,44.5824175824176,6.83911647281429
58.1758241758242,44.6703296703297,3.09029543251359
58.2637362637363,44.6703296703297,3.09029543251359
58.3516483516484,44.6703296703297,3.09029543251359
58.4395604395604,44.6703296703297,3.4276778654645
58.5274725274725,44.6703296703297,5.18800038928961
58.6153846153846,44.6703296703297,5.18800038928961
58.7032967032967,44.6703296703297,4.36515832240166
58.7912087912088,44.6703296703297,4.84172367584099
58.8791208791209,44.6703296703297,4.84172367584099
59.054945054945,44.6703296703297,11.8850222743702
59.1428571428571,44.6703296703297,15.1356124843621
59.2307692307692,44.6703296703297,14.6217717445672
59.3186813186813,44.6703296703297,11.8850222743702
59.4065934065934,44.6703296703297,11.8850222743702
59.4945054945055,44.6703296703297,19.2752491319094
59.5824175824176,44.6703296703297,15.6675107010815
59.6703296703297,44.6703296703297,11.8850222743702
59.7582417582418,44.6703296703297,11.8850222743702
59.8461538461538,44.6703296703297,14.1253754462275
59.9340659340659,44.6703296703297,8.41395141645195
60.021978021978,44.6703296703297,6.38263486190549
