"y","x1","x2","x3","x4","x5","f","g"
-0.345050209976786,-0.626453810742332,0.409401839650934,1.0744409582779,-0.341066979637804,-1.08690881697743,"c","g4"
0.158123765411974,0.183643324222082,1.68887328620405,1.89565477419858,1.50242453423459,-1.82608301264641,"c","g4"
-0.155141424936411,-0.835628612410047,1.58658843344197,-0.602997303605094,0.5283077123164,0.995281807292567,"c","g2"
1.10088481754074,1.59528080213779,-0.330907800682766,-0.390867820723137,0.542191355464308,-0.0118617814307389,"c","g5"
1.40746391410245,0.329507771815361,-2.28523553529247,-0.416222031530192,-0.136673355717877,-0.599628394751609,"c","g4"
0.826929408993965,-0.820468384118015,2.49766158983416,-0.375657422820391,-1.13673385330273,-0.177947986602105,"b","g2"
2.29245577785823,0.487429052428485,0.667066166765493,-0.366630945702358,-1.49662715435579,-0.425981341802302,"b","g4"
1.79958415859293,0.738324705129217,0.5413273359637,-0.295677452700886,-0.223385643556595,0.996658776455071,"a","g4"
2.11169734614066,0.575781351653492,-0.0133995231459087,1.44182041019987,2.00171922777288,0.727660708501531,"c","g3"
0.667271981738914,-0.305388387156356,0.510108422952926,-0.697538291913041,0.221703816213622,-1.72663059586351,"a","g3"
2.47112967531302,1.51178116845085,-0.164375831769667,-0.38816750592136,0.164372909246388,0.35339849564175,"b","g5"
0.29161720393703,0.389843236411431,0.420694643254513,0.652536452171517,0.33262360885001,0.726813665899557,"c","g2"
-0.393458890259497,-0.621240580541804,-0.400246743977644,1.12477244653513,-0.385207999091431,0.668260975976705,"c","g5"
0.621353991936274,-2.2146998871775,-1.37020787754746,-0.772110803023928,-1.39875402655789,-2.42431730928421,"a","g5"
2.43673817840236,1.12493091814311,0.987838267454879,-0.508086216138287,2.67574079585182,-0.235357425015276,"b","g5"
0.179693269362359,-0.0449336090152309,1.51974502549955,0.523620590498017,-0.423686088681983,1.97963332091796,"c","g5"
1.60463879738753,-0.0161902630989461,-0.308740569225614,1.01775422653797,-0.298601511933064,0.796794538639531,"b","g4"
0.245117426334543,0.943836210685299,-1.25328975560769,-0.251164588087978,-1.79234172685298,-1.70927618064586,"c","g2"
1.00172473495302,0.821221195098089,0.642241305677824,-1.42999344738861,-0.248008225068098,-1.66366871188344,"c","g4"
0.423006301572482,0.593901321217509,-0.0447091368939791,1.70912103210088,-0.247303918374605,0.49110955231555,"c","g1"
2.51824887913126,0.918977371608218,-1.73321840682484,1.43506957231162,-0.255510378526346,-0.174055485572285,"b","g4"
-0.146457612739643,0.782136300731067,0.00213185968026965,-0.71037114584988,-1.78693810009257,0.961290563877483,"c","g1"
-0.0498065509201583,0.0745649833651906,-0.630300333928146,-0.0650675736555838,1.78466281602476,0.293826661677307,"c","g2"
1.40284542659493,-1.98935169586337,-0.340968579860405,-1.75946873536593,1.76358634774588,0.0809993635091707,"b","g4"
0.393246877375653,0.61982574789471,-1.15657236263585,0.569722971819101,0.689600221934096,0.183661842799281,"c","g4"
2.10191613974219,-0.0561287395290008,1.80314190791747,1.61234679820178,-1.10074064442392,0.16625503539133,"b","g3"
1.143364171808,-0.155795506705329,-0.331132036391221,-1.63728064710472,0.714509356897811,-1.26959906621425,"a","g4"
-0.155781773576558,-1.47075238389927,-1.60551341225308,-0.779568513201747,-0.246470316934021,2.34949332061946,"c","g5"
0.694007076510729,-0.47815005510862,0.197193438739481,-0.641176933750564,-0.319786165927205,-1.41200540742533,"a","g1"
1.98122942210232,0.417941560199702,0.263175646405474,-0.681131393571156,1.3626442929547,-0.0169614927822389,"b","g3"
2.89124821235659,1.35867955152904,-0.985826700409291,-2.03328559561795,-1.22788258998268,-0.544319352621665,"b","g1"
2.39352162780063,-0.102787727342996,-2.88892067167955,0.500963559247907,-0.511219232750473,1.80011233335541,"a","g4"
1.71659831194056,0.387671611559369,-0.640481702565115,-1.53179813996574,-0.731194999064964,1.01144017617923,"b","g2"
2.34532957656149,-0.0538050405829051,0.570507635920485,-0.0249976392782635,0.0197520068767907,-0.563716555906629,"b","g2"
1.15404510604885,-1.37705955682861,-0.05972327604261,0.592984721025293,-1.57286391470999,0.205420795375023,"b","g2"
2.18931796382718,-0.41499456329968,-0.0981787440052344,-0.19819542148464,-0.703333269828288,1.16546195019875,"b","g3"
1.60540156266691,-0.394289953710349,0.560820728620116,0.892008392473526,0.715932088907665,2.2363228395069,"b","g2"
1.65337444109187,-0.0593133967111857,-1.18645863857947,-0.0257150709181537,0.465214906423109,0.302265076168852,"b","g4"
1.39443220734858,1.10002537198388,1.09677704427424,-0.647660450585665,-0.973902306404292,-1.04250660223103,"a","g3"
2.06398875922011,0.763175748457544,-0.00534402827816569,0.64635941503464,0.559217730468333,-0.983542313495811,"b","g5"
2.26774117891312,-0.164523596253587,0.707310667398079,-0.433832740029588,-2.43263974540567,2.00571858043419,"b","g1"
-0.850779675896937,-0.253361680136508,1.03410773473746,1.7726111849785,-0.340484926702145,-2.07057148385748,"c","g4"
-0.612452505529949,0.696963375404737,0.223480414915304,-0.0182597111630101,0.713033194850233,3.05574236888186,"c","g4"
0.114938881914502,0.556663198673657,-0.878707612866019,0.852814993600531,-0.659037386489128,-0.2613505940873,"c","g3"
-0.979278575243135,-0.68875569454952,1.16296455596733,0.205162903244026,-0.0364026225664853,-0.45439325911372,"c","g2"
1.83333656560001,-0.70749515696212,-2.00016494478548,-3.00804859892048,-1.59328630152691,0.157560555463951,"b","g3"
0.226936156045704,0.36458196213683,-0.544790740001725,-1.36611193132898,0.847792797247769,0.933388727865257,"c","g4"
2.16330442695095,0.768532924515416,-0.255670709156989,-0.424102260144812,-1.85038884866061,0.302828275834352,"b","g4"
1.78829210757459,-0.112346212150228,-0.166121036765006,0.236803663745558,-0.323650631690314,-1.95615022247248,"b","g3"
0.298410409796202,0.881107726454215,1.02046390878411,-2.34272312035896,-0.255248112503172,0.353536709469366,"c","g1"
1.57636306640785,0.398105880367068,0.136221893102778,0.961696633380712,0.0609212273067499,0.450424513742423,"b","g2"
1.95192535485867,-0.612026393250771,0.407167603423836,-0.60442573385444,-0.823491629018878,0.659550870534498,"b","g4"
