"y","x0","x1","x2","x3","f","f0","f1","f2","f3","fac"
10.1283411918936,0.18488225992769,0.617142163217068,0.415244054514915,0.132409821264446,11.3864294832725,1.09742724507315,3.43591864442763,3.85308359377173,0,"1"
8.96831168814625,0.702374035958201,0.569064127514139,0.531438757665455,0.365331374108791,13.5170006011403,1.60922136489573,3.12092132601102,2.78685791023355,0,"2"
12.9779938661117,0.573326334822923,0.153970448765904,0.00324621424078941,0.454532345524058,12.3081195561687,1.94716784653429,1.36062057052672,0.000331139107656992,0,"3"
22.434571523234,0.168051920365542,0.0348332154098898,0.252099723322317,0.537114107981324,22.8619475362468,1.00752822352788,1.07215048524092,8.78226882747801,0,"4"
17.5701431124503,0.943839338840917,0.997953456826508,0.155228920048103,0.185494758421555,17.633227915587,0.351039955408613,7.35887386567624,6.92331409450211,0,"1"
10.4322233712467,0.943474958650768,0.835573683492839,0.878839791286737,0.449275680119172,11.8243904603228,0.353293651164888,5.31826630107602,0.152830508081872,0,"2"
23.6204982526083,0.129158976720646,0.586562026990578,0.203511162893847,0.256527263438329,21.6836562466463,0.789443318976297,3.23207405670613,8.66213887096385,0,"3"
22.8619407133103,0.833448815625161,0.339116675779223,0.583528404124081,0.618457925738767,18.0692434694868,0.999371549079984,1.97039366268017,3.09947825772663,0,"4"
10.3594877280681,0.468018515501171,0.166883438127115,0.804473386378959,0.880744419060647,7.40724629164454,1.98991370630921,1.39621761415154,1.02111497118379,0,"1"
20.6503664798744,0.54998374171555,0.807410150999203,0.264716582372785,0.317746728658676,21.5847448140098,1.97539265899078,5.0269845032305,8.58236765178851,0,"2"
17.5597811716557,0.55267406697385,0.649450802244246,0.405742728384212,0.829328874591738,18.738671879526,1.97267864903617,3.66526854127208,4.10072468921772,0,"3"
20.3546658384724,0.23889475944452,0.705612240824848,0.380358448717743,0.961397857405245,22.3297099823746,1.36402369645126,4.10097389820138,4.86471238772196,0,"4"
16.0426397323725,0.760513313114643,0.451490668812767,0.240951270796359,0.542966591427103,15.7212252447601,1.36674133286988,2.46694696026338,8.88753695162683,0,"1"
5.30864020968663,0.180820100707933,0.0722174125257879,0.842069704318419,0.820722674485296,8.69988170895038,1.07600071904564,1.15538639026139,0.468494599643343,0,"2"
12.6733991290192,0.405282181221992,0.362963896244764,0.00709935487248003,0.943606227403507,12.9820863154849,1.91210661097774,2.06664763090796,0.00333207359919532,0,"3"
18.2639838011384,0.853548452956602,0.647042569005862,0.476415365468711,0.833363261073828,19.3924720528071,0.888059478714279,3.64765734413089,2.85675522996195,0,"4"
3.82182726173344,0.976398489437997,0.725568118039519,0.874515716219321,0.795626513659954,7.59477726781584,0.148156824168708,4.26796117264213,0.178659271005004,0,"1"
11.9151526339219,0.225825461093336,0.422466694144532,0.566878651967272,0.228133665164933,12.6188269300315,1.30283558925834,2.32782274914963,2.98816859162351,0,"2"
17.58747748043,0.444809229113162,0.591449058381841,0.500824617221951,0.182619663886726,16.9789799195237,1.97001221586527,3.26381943941057,2.74514826424787,0,"3"
14.935071133565,0.0749794247094542,0.79789955704473,0.874521149788052,0.203225305303931,17.5776590294898,0.46676502034473,4.93226894331178,0.178625065833263,0,"4"
10.0426766963085,0.661898758495227,0.847612231737003,0.524293957278132,0.351454716874287,12.9571415168814,1.74683477040237,5.44786867550959,2.76243807096948,0,"1"
14.1745081025664,0.387549542589113,0.000663221348077059,0.0925511021632701,0.885612391401082,11.8795131769495,1.87649039025807,1.00132732281036,3.00169546388112,0,"2"
19.9711677544227,0.836889176862314,0.299983195029199,0.134571503615007,0.111805733758956,17.5460974534793,0.980589247123112,1.82205756011318,5.74345064624302,0,"3"
17.7468214231718,0.150501440744847,0.693886893102899,0.0430209250189364,0.931603990495205,17.4296457510846,0.910787117034434,4.00592207990028,0.51293655414988,0,"4"
11.1950629809043,0.34727224893868,0.963769144844264,0.579527264460921,0.698073691921309,14.7199071712819,1.77416678456263,6.87257112133636,3.07316926538295,0,"1"
11.7455012525641,0.488773231394589,0.129764632554725,0.0749190652277321,0.770004144171253,11.2251516896799,1.99875616072095,1.29631972009507,1.9300758088639,0,"2"
15.4912475835067,0.149246862856671,0.0757581086363643,0.109240429243073,0.705976751167327,15.1670911046995,0.903762129706801,1.16359717202935,4.09973180296336,0,"3"
14.0256424154133,0.357062590075657,0.567546179983765,0.0269805011339486,0.780339567456394,17.06258487711,1.80171885669055,3.11146090406266,0.149405116356797,0,"4"
9.05624393356524,0.962644048267975,0.555150931002572,0.44965722411871,0.551755280699581,9.43108327136691,0.234175962529181,3.03527449020524,3.16163281863248,0,"1"
13.3564851922014,0.132372003281489,0.0616075398866087,0.802779154153541,0.422722936142236,8.98981683298994,0.807951573832067,1.13112767747112,1.05073758168675,0,"2"
16.7384158793438,0.0104145254008472,0.674172312486917,0.0946207772940397,0.401517560705543,16.0516671904888,0.0654247188755601,3.85104532707998,3.13519714453325,0,"3"
23.16031183532,0.164642242016271,0.914017389062792,0.0217266413383186,0.77481850492768,19.2929460262009,0.988964149622058,6.22164771815642,0.0823341584224072,0,"4"
9.14291646383901,0.810192144475877,0.887773871887475,0.865996729349717,0.831441253889352,10.2645977009412,1.12316803365629,5.90351386385426,0.237915803430657,0,"1"
12.8456934339989,0.868861036840826,0.324803044553846,0.582203940721229,0.125399678945541,11.8064763728199,0.800858425140461,1.91478642521038,3.09083152246907,0,"2"
21.1670478736339,0.514281762996688,0.0926716539543122,0.156790239037946,0.101758369943127,19.2051907798347,1.99798724677353,1.20363158544796,7.0035719476132,0,"3"
21.076875683971,0.627196286572143,0.831115623936057,0.514403509441763,0.964039338054135,21.8558012116911,1.84243421606922,5.27105877197262,2.74230822364921,0,"4"
7.52506817763415,0.844429003074765,0.127220701426268,0.942464028950781,0.286292620934546,5.23255052786033,0.939028788913965,1.28974097398694,0.00378076495941939,0,"1"
11.9089405297126,0.284870574250817,0.868694554548711,0.859073282685131,0.61973459715955,13.5375202966802,1.56035223460714,5.68248768235848,0.294680379714631,0,"2"
21.5600956886201,0.667225647717714,0.95309647731483,0.614471670007333,0.611470334697515,20.7226370556387,1.73029204701211,6.72742835930618,3.26491664932042,0,"3"
19.7866665779082,0.150469752028584,0.499143054010347,0.621229486307129,0.561660092324018,18.9108964103216,0.910609850325356,2.71362697713137,3.2866595828649,0,"4"
12.4654524615919,0.981727862264961,0.654738797107711,0.770207359222695,0.294446314685047,8.4870728963481,0.114744186086783,3.7042380912581,1.66809061900321,0,"1"
13.9847681899006,0.297010735142976,0.19379276689142,0.559223463525996,0.739420378115028,12.0179143128904,1.60692295848185,1.47341897532805,2.93757237908054,0,"2"
20.1200064496787,0.115084075368941,0.762855836190283,0.104635148309171,0.776830385671929,18.0993003231776,0.707443821606678,4.59841497001439,3.79344153155655,0,"3"
19.3026100943339,0.163200871786103,0.547416549641639,0.160728369606659,0.60983573901467,23.169407228114,0.981082328019653,2.98868382829189,7.19964107180246,0,"4"
5.87897797947591,0.944041808135808,0.21383206686005,0.921017819782719,0.547182779060677,4.90309896512445,0.349787481435473,1.53367088611902,0.0196405975699546,0,"1"
10.5623067158792,0.794863823568448,0.691766936797649,0.858829384669662,0.860713422298431,11.4873230854015,1.20152456833077,3.98897327647023,0.296825240600543,0,"2"
17.5388197057971,0.974687897600234,0.972813409520313,0.768369293771684,0.536092702532187,17.8613663941932,0.158873067826235,6.9980169708363,1.70447635553069,0,"3"
16.9305281107135,0.349088410614058,0.556145091308281,0.0215932258870453,0.327074174303561,16.9016580207224,1.77940542967064,3.04131559286965,0.0809369981820827,0,"4"
3.27068679317081,0.501969880890101,0.52807826991193,0.900029808748513,0.904231609543785,7.93793383795017,1.99996170180611,2.87529862903519,0.0626735071088702,0,"1"
11.7121035574867,0.810397262685001,0.216594006633386,0.422055596718565,0.0040880162268877,12.3543017159361,1.12210142554194,1.54216614113943,3.69003414925473,0,"2"
11.5312821570856,0.00710903806611896,0.680565256625414,0.815620528068393,0.637588326120749,13.7804885331042,0.0446636903106026,3.90060049067401,0.835224352119575,0,"3"
23.4926312964725,0.0146939109545201,0.746016833465546,0.165990423876792,0.873158325906843,23.9852222949765,0.0922917789715572,4.44612827512633,7.4468022408786,0,"4"
11.684761799114,0.683403422823176,0.464202378178015,0.702329544350505,0.212757382774726,10.0801036349588,1.67710124423092,2.53046924115989,2.87253314956795,0,"1"
12.7365963729307,0.929720221785828,0.13741806242615,0.146583809517324,0.117978129070252,14.2089308969299,0.438001876525029,1.31631494588562,6.45461407451929,0,"2"
18.2177038042148,0.27540119853802,0.814379612449557,0.783650883939117,0.0334687796421349,17.0248892406898,1.52244785450626,5.0975458850094,1.40489550117418,0,"3"
26.4557299443291,0.811859695473686,0.832161259138957,0.222305322065949,0.782764391973615,27.2902765975517,1.1144833443304,5.28209351548432,8.89369973773696,0,"4"
15.2572130653199,0.785878912778571,0.354310080641881,0.117966502672061,0.864883647300303,10.9560814692293,1.24617072429099,2.03118661418308,4.67872413075527,0,"1"
12.2258445171002,0.988902155542746,0.978732836898416,0.950626030098647,0.699515420245007,13.1527335867974,0.069715687278549,7.08135783411483,0.00166006540399627,0,"2"
18.6914868588584,0.613952909596264,0.98803502228111,0.635327411815524,0.0727364330086857,21.3962109076492,1.87320346829871,7.21433518523806,3.30867225411244,0,"3"
21.4294480684509,0.710185730131343,0.634659001138061,0.470433705253527,0.883413972565904,20.0455674234705,1.5795945074448,3.55842489693817,2.9075480190875,0,"4"
17.5117548482215,0.770027856575325,0.942152378149331,0.120422721607611,0.419432577909902,15.7444990900551,1.32249243512379,6.58177691200831,4.84022974292302,0,"1"
9.77016047504039,0.886984157143161,0.0140074624214321,0.480194857809693,0.925579780014232,10.5533060203073,0.695274009794026,1.02841103317996,2.82962097733328,0,"2"
18.8820641748831,0.625121729681268,0.0253315900918096,0.368039822205901,0.782325022853911,17.1782611130773,1.84746623443466,1.05196850976456,5.27882636887808,0,"3"
19.1766677724709,0.260300035355613,0.486318652983755,0.909002645174041,0.0737053363118321,16.1438956144892,1.45922709994699,2.64491070804565,0.0397578064966064,0,"4"
10.4224879758889,0.859073117841035,0.267851981101558,0.152872634120286,0.159638805547729,12.3650442425616,0.85682447224995,1.70865064445373,6.79956912585794,0,"1"
16.1485902164303,0.437488002004102,0.764079057145864,0.855542484438047,0.994237920967862,12.897943406271,1.96155585240588,4.60967849728678,0.326709056578361,0,"2"
