"y","x0","x1","x2","x3","f","f0","f1","f2","f3"
7.12834119189363,0.18488225992769,0.617142163217068,0.415244054514915,0.132409821264446,8.3864294832725,1.09742724507315,3.43591864442763,3.85308359377173,0
2.96831168814625,0.702374035958201,0.569064127514139,0.531438757665455,0.365331374108791,7.5170006011403,1.60922136489573,3.12092132601102,2.78685791023355,0
3.97799386611165,0.573326334822923,0.153970448765904,0.00324621424078941,0.454532345524058,3.30811955616867,1.94716784653429,1.36062057052672,0.000331139107656992,0
10.434571523234,0.168051920365542,0.0348332154098898,0.252099723322317,0.537114107981324,10.8619475362468,1.00752822352788,1.07215048524092,8.78226882747801,0
14.5701431124503,0.943839338840917,0.997953456826508,0.155228920048103,0.185494758421555,14.633227915587,0.351039955408613,7.35887386567624,6.92331409450211,0
4.43222337124671,0.943474958650768,0.835573683492839,0.878839791286737,0.449275680119172,5.82439046032278,0.353293651164888,5.31826630107602,0.152830508081872,0
14.6204982526083,0.129158976720646,0.586562026990578,0.203511162893847,0.256527263438329,12.6836562466463,0.789443318976297,3.23207405670613,8.66213887096385,0
10.8619407133103,0.833448815625161,0.339116675779223,0.583528404124081,0.618457925738767,6.06924346948678,0.999371549079984,1.97039366268017,3.09947825772663,0
7.35948772806806,0.468018515501171,0.166883438127115,0.804473386378959,0.880744419060647,4.40724629164454,1.98991370630921,1.39621761415154,1.02111497118379,0
14.6503664798744,0.54998374171555,0.807410150999203,0.264716582372785,0.317746728658676,15.5847448140098,1.97539265899078,5.0269845032305,8.58236765178851,0
8.55978117165571,0.55267406697385,0.649450802244246,0.405742728384212,0.829328874591738,9.73867187952596,1.97267864903617,3.66526854127208,4.10072468921772,0
8.35466583847241,0.23889475944452,0.705612240824848,0.380358448717743,0.961397857405245,10.3297099823746,1.36402369645126,4.10097389820138,4.86471238772196,0
13.0426397323725,0.760513313114643,0.451490668812767,0.240951270796359,0.542966591427103,12.7212252447601,1.36674133286988,2.46694696026338,8.88753695162683,0
-0.691359790313367,0.180820100707933,0.0722174125257879,0.842069704318419,0.820722674485296,2.69988170895038,1.07600071904564,1.15538639026139,0.468494599643343,0
3.67339912901921,0.405282181221992,0.362963896244764,0.00709935487248003,0.943606227403507,3.98208631548489,1.91210661097774,2.06664763090796,0.00333207359919532,0
6.26398380113838,0.853548452956602,0.647042569005862,0.476415365468711,0.833363261073828,7.39247205280711,0.888059478714279,3.64765734413089,2.85675522996195,0
0.821827261733445,0.976398489437997,0.725568118039519,0.874515716219321,0.795626513659954,4.59477726781584,0.148156824168708,4.26796117264213,0.178659271005004,0
5.91515263392194,0.225825461093336,0.422466694144532,0.566878651967272,0.228133665164933,6.61882693003148,1.30283558925834,2.32782274914963,2.98816859162351,0
8.58747748043002,0.444809229113162,0.591449058381841,0.500824617221951,0.182619663886726,7.97897991952371,1.97001221586527,3.26381943941057,2.74514826424787,0
2.93507113356496,0.0749794247094542,0.79789955704473,0.874521149788052,0.203225305303931,5.57765902948977,0.46676502034473,4.93226894331178,0.178625065833263,0
7.04267669630848,0.661898758495227,0.847612231737003,0.524293957278132,0.351454716874287,9.95714151688145,1.74683477040237,5.44786867550959,2.76243807096948,0
8.17450810256642,0.387549542589113,0.000663221348077059,0.0925511021632701,0.885612391401082,5.87951317694955,1.87649039025807,1.00132732281036,3.00169546388112,0
10.9711677544227,0.836889176862314,0.299983195029199,0.134571503615007,0.111805733758956,8.54609745347932,0.980589247123112,1.82205756011318,5.74345064624302,0
5.74682142317176,0.150501440744847,0.693886893102899,0.0430209250189364,0.931603990495205,5.42964575108459,0.910787117034434,4.00592207990028,0.51293655414988,0
8.19506298090425,0.34727224893868,0.963769144844264,0.579527264460921,0.698073691921309,11.7199071712819,1.77416678456263,6.87257112133636,3.07316926538295,0
5.74550125256406,0.488773231394589,0.129764632554725,0.0749190652277321,0.770004144171253,5.22515168967992,1.99875616072095,1.29631972009507,1.9300758088639,0
6.4912475835067,0.149246862856671,0.0757581086363643,0.109240429243073,0.705976751167327,6.16709110469951,0.903762129706801,1.16359717202935,4.09973180296336,0
2.02564241541326,0.357062590075657,0.567546179983765,0.0269805011339486,0.780339567456394,5.06258487711001,1.80171885669055,3.11146090406266,0.149405116356797,0
6.05624393356524,0.962644048267975,0.555150931002572,0.44965722411871,0.551755280699581,6.43108327136691,0.234175962529181,3.03527449020524,3.16163281863248,0
7.35648519220135,0.132372003281489,0.0616075398866087,0.802779154153541,0.422722936142236,2.98981683298994,0.807951573832067,1.13112767747112,1.05073758168675,0
7.73841587934375,0.0104145254008472,0.674172312486917,0.0946207772940397,0.401517560705543,7.05166719048879,0.0654247188755601,3.85104532707998,3.13519714453325,0
11.16031183532,0.164642242016271,0.914017389062792,0.0217266413383186,0.77481850492768,7.29294602620088,0.988964149622058,6.22164771815642,0.0823341584224072,0
6.14291646383901,0.810192144475877,0.887773871887475,0.865996729349717,0.831441253889352,7.26459770094121,1.12316803365629,5.90351386385426,0.237915803430657,0
6.84569343399892,0.868861036840826,0.324803044553846,0.582203940721229,0.125399678945541,5.80647637281992,0.800858425140461,1.91478642521038,3.09083152246907,0
12.1670478736339,0.514281762996688,0.0926716539543122,0.156790239037946,0.101758369943127,10.2051907798347,1.99798724677353,1.20363158544796,7.0035719476132,0
9.07687568397104,0.627196286572143,0.831115623936057,0.514403509441763,0.964039338054135,9.85580121169106,1.84243421606922,5.27105877197262,2.74230822364921,0
4.52506817763415,0.844429003074765,0.127220701426268,0.942464028950781,0.286292620934546,2.23255052786033,0.939028788913965,1.28974097398694,0.00378076495941939,0
5.90894052971257,0.284870574250817,0.868694554548711,0.859073282685131,0.61973459715955,7.53752029668025,1.56035223460714,5.68248768235848,0.294680379714631,0
12.5600956886201,0.667225647717714,0.95309647731483,0.614471670007333,0.611470334697515,11.7226370556387,1.73029204701211,6.72742835930618,3.26491664932042,0
7.78666657790817,0.150469752028584,0.499143054010347,0.621229486307129,0.561660092324018,6.91089641032163,0.910609850325356,2.71362697713137,3.2866595828649,0
9.46545246159186,0.981727862264961,0.654738797107711,0.770207359222695,0.294446314685047,5.4870728963481,0.114744186086783,3.7042380912581,1.66809061900321,0
7.98476818990058,0.297010735142976,0.19379276689142,0.559223463525996,0.739420378115028,6.01791431289043,1.60692295848185,1.47341897532805,2.93757237908054,0
11.1200064496787,0.115084075368941,0.762855836190283,0.104635148309171,0.776830385671929,9.09930032317762,0.707443821606678,4.59841497001439,3.79344153155655,0
7.30261009433391,0.163200871786103,0.547416549641639,0.160728369606659,0.60983573901467,11.169407228114,0.981082328019653,2.98868382829189,7.19964107180246,0
2.87897797947591,0.944041808135808,0.21383206686005,0.921017819782719,0.547182779060677,1.90309896512445,0.349787481435473,1.53367088611902,0.0196405975699546,0
4.56230671587923,0.794863823568448,0.691766936797649,0.858829384669662,0.860713422298431,5.48732308540155,1.20152456833077,3.98897327647023,0.296825240600543,0
8.53881970579713,0.974687897600234,0.972813409520313,0.768369293771684,0.536092702532187,8.86136639419322,0.158873067826235,6.9980169708363,1.70447635553069,0
4.93052811071351,0.349088410614058,0.556145091308281,0.0215932258870453,0.327074174303561,4.90165802072237,1.77940542967064,3.04131559286965,0.0809369981820827,0
0.270686793170807,0.501969880890101,0.52807826991193,0.900029808748513,0.904231609543785,4.93793383795017,1.99996170180611,2.87529862903519,0.0626735071088702,0
5.71210355748669,0.810397262685001,0.216594006633386,0.422055596718565,0.0040880162268877,6.35430171593611,1.12210142554194,1.54216614113943,3.69003414925473,0
2.53128215708563,0.00710903806611896,0.680565256625414,0.815620528068393,0.637588326120749,4.78048853310418,0.0446636903106026,3.90060049067401,0.835224352119575,0
11.4926312964725,0.0146939109545201,0.746016833465546,0.165990423876792,0.873158325906843,11.9852222949765,0.0922917789715572,4.44612827512633,7.4468022408786,0
8.68476179911405,0.683403422823176,0.464202378178015,0.702329544350505,0.212757382774726,7.08010363495876,1.67710124423092,2.53046924115989,2.87253314956795,0
6.73659637293067,0.929720221785828,0.13741806242615,0.146583809517324,0.117978129070252,8.20893089692994,0.438001876525029,1.31631494588562,6.45461407451929,0
9.21770380421483,0.27540119853802,0.814379612449557,0.783650883939117,0.0334687796421349,8.02488924068983,1.52244785450626,5.0975458850094,1.40489550117418,0
14.4557299443291,0.811859695473686,0.832161259138957,0.222305322065949,0.782764391973615,15.2902765975517,1.1144833443304,5.28209351548432,8.89369973773696,0
12.2572130653199,0.785878912778571,0.354310080641881,0.117966502672061,0.864883647300303,7.95608146922934,1.24617072429099,2.03118661418308,4.67872413075527,0
6.22584451710024,0.988902155542746,0.978732836898416,0.950626030098647,0.699515420245007,7.15273358679738,0.069715687278549,7.08135783411483,0.00166006540399627,0
9.69148685885844,0.613952909596264,0.98803502228111,0.635327411815524,0.0727364330086857,12.3962109076492,1.87320346829871,7.21433518523806,3.30867225411244,0
9.42944806845091,0.710185730131343,0.634659001138061,0.470433705253527,0.883413972565904,8.04556742347047,1.5795945074448,3.55842489693817,2.9075480190875,0
14.5117548482216,0.770027856575325,0.942152378149331,0.120422721607611,0.419432577909902,12.7444990900551,1.32249243512379,6.58177691200831,4.84022974292302,0
3.77016047504039,0.886984157143161,0.0140074624214321,0.480194857809693,0.925579780014232,4.55330602030726,0.695274009794026,1.02841103317996,2.82962097733328,0
9.88206417488313,0.625121729681268,0.0253315900918096,0.368039822205901,0.782325022853911,8.1782611130773,1.84746623443466,1.05196850976456,5.27882636887808,0
7.1766677724709,0.260300035355613,0.486318652983755,0.909002645174041,0.0737053363118321,4.14389561448924,1.45922709994699,2.64491070804565,0.0397578064966064,0
7.42248797588892,0.859073117841035,0.267851981101558,0.152872634120286,0.159638805547729,9.36504424256162,0.85682447224995,1.70865064445373,6.79956912585794,0
10.1485902164303,0.437488002004102,0.764079057145864,0.855542484438047,0.994237920967862,6.89794340627103,1.96155585240588,4.60967849728678,0.326709056578361,0
3.62016622162486,0.388144757598639,0.488054365850985,0.907381367171183,0.898601884720847,4.5752315755478,1.87778098726909,2.6541082742404,0.043342314038314,0
4.30892699558775,0.461501105222851,0.746897346107289,0.899858920136467,0.0225647946354002,6.50254130890964,1.98538944255742,4.45396491767002,0.0631869486821995,0
5.09544681637421,0.218675193376839,0.0425657054875046,0.514945505419746,0.584906326374039,5.10024259506228,1.2684231999236,1.0888601454705,2.74295924966819,0
3.5585406469164,0.0659355104435235,0.44064282765612,0.416780355619267,0.842154311016202,6.64055771241882,0.411328688272775,2.41400128578582,3.81522773836023,0
